,longitude,latitude,month,hour,day,local_authority_(district),1st_road_class,1st_road_number,speed_limit,accident,weather_conditions,junction_detail
26506,-3.2336669999999996,51.997884,11,18.0,19,109,3,479,30,0,1,3
26507,-3.2336669999999996,51.997884,6,20.0,22,767,3,479,30,0,1,3
26508,-1.190488,50.848956,4,12.0,29,492,6,0,30,1,1,6
26509,-1.190488,50.848956,11,14.0,16,936,6,0,30,0,1,6
26510,-1.190488,50.848956,2,8.0,8,573,6,0,30,0,1,6
26511,-1.190488,50.848956,8,3.0,11,726,6,0,30,0,1,6
26512,0.592277,51.948209999999996,4,22.0,20,451,3,1017,60,1,1,0
26513,0.592277,51.948209999999996,5,4.0,16,32,3,1017,60,0,1,0
26514,0.592277,51.948209999999996,1,20.0,16,809,3,1017,60,0,1,0
26515,0.592277,51.948209999999996,11,8.0,6,816,3,1017,60,0,1,0
26516,-0.028114999999999998,51.582921999999996,10,10.0,22,13,5,0,30,1,1,6
26517,-0.028114999999999998,51.582921999999996,5,2.0,9,458,5,0,30,0,1,6
26518,-0.028114999999999998,51.582921999999996,6,21.0,23,680,5,0,30,0,1,6
26519,-0.028114999999999998,51.582921999999996,5,19.0,27,242,5,0,30,0,1,6
26520,1.290766,52.610376,4,10.0,27,404,3,146,30,1,1,1
26521,1.290766,52.610376,8,10.0,10,77,3,146,30,0,1,1
26522,1.290766,52.610376,9,11.0,4,752,3,146,30,0,1,1
26523,1.290766,52.610376,7,10.0,24,209,3,146,30,0,1,1
26524,1.2980049999999999,51.123709999999996,1,15.0,25,533,4,2011,30,1,1,3
26525,1.2980049999999999,51.123709999999996,6,12.0,16,636,4,2011,30,0,1,3
26526,1.2980049999999999,51.123709999999996,2,18.0,7,815,4,2011,30,0,1,3
26527,1.2980049999999999,51.123709999999996,3,7.0,23,66,4,2011,30,0,1,3
26528,-1.102054,51.276562,2,16.0,14,490,3,340,60,1,1,1
26529,-1.102054,51.276562,6,9.0,21,547,3,340,60,0,1,1
26530,-1.102054,51.276562,4,15.0,25,112,3,340,60,0,1,1
26531,-1.102054,51.276562,6,15.0,19,838,3,340,60,0,1,1
26532,-2.8932450000000003,56.638355000000004,12,17.0,14,912,3,932,30,1,2,0
26533,-2.8932450000000003,56.638355000000004,12,16.0,15,823,3,932,30,0,2,0
26534,-2.8932450000000003,56.638355000000004,4,13.0,16,13,3,932,30,0,2,0
26535,-2.8932450000000003,56.638355000000004,10,2.0,9,522,3,932,30,0,2,0
26536,0.165276,52.214015,1,12.0,15,390,6,0,30,1,1,3
26537,0.165276,52.214015,11,3.0,4,187,6,0,30,0,1,3
26538,0.165276,52.214015,11,4.0,9,312,6,0,30,0,1,3
26539,0.165276,52.214015,12,10.0,11,376,6,0,30,0,1,3
26540,-4.321395,55.894141000000005,11,1.0,28,926,6,0,30,1,2,3
26541,-4.321395,55.894141000000005,9,5.0,5,176,6,0,30,0,2,3
26542,-4.321395,55.894141000000005,8,13.0,6,353,6,0,30,0,2,3
26543,-4.321395,55.894141000000005,12,9.0,9,343,6,0,30,0,2,3
26544,-0.39928400000000003,50.835103000000004,12,17.0,16,564,6,0,30,1,1,3
26545,-0.39928400000000003,50.835103000000004,5,19.0,6,768,6,0,30,0,1,3
26546,-0.39928400000000003,50.835103000000004,11,23.0,20,652,6,0,30,0,1,3
26547,-0.39928400000000003,50.835103000000004,12,16.0,7,237,6,0,30,0,1,3
26548,0.7871779999999999,51.410432,1,17.0,13,540,3,2500,30,1,4,1
26549,0.7871779999999999,51.410432,2,13.0,13,485,3,2500,30,0,4,1
26550,0.7871779999999999,51.410432,5,9.0,27,364,3,2500,30,0,4,1
26551,0.7871779999999999,51.410432,11,6.0,25,763,3,2500,30,0,4,1
26552,-1.20345,52.088291999999996,12,13.0,23,385,4,4525,60,1,1,3
26553,-1.20345,52.088291999999996,11,13.0,12,824,4,4525,60,0,1,3
26554,-1.20345,52.088291999999996,9,0.0,14,730,4,4525,60,0,1,3
26555,-1.20345,52.088291999999996,12,15.0,22,702,4,4525,60,0,1,3
26556,-0.664396,52.93794200000001,12,22.0,28,355,5,421,30,1,1,0
26557,-0.664396,52.93794200000001,6,21.0,27,906,5,421,30,0,1,0
26558,-0.664396,52.93794200000001,11,10.0,19,591,5,421,30,0,1,0
26559,-0.664396,52.93794200000001,5,13.0,3,300,5,421,30,0,1,0
26560,-1.161917,52.988778,6,13.0,16,346,3,611,30,1,1,3
26561,-1.161917,52.988778,9,22.0,14,111,3,611,30,0,1,3
26562,-1.161917,52.988778,2,19.0,21,797,3,611,30,0,1,3
26563,-1.161917,52.988778,12,5.0,2,195,3,611,30,0,1,3
26564,0.403451,50.844388,2,16.0,18,555,3,259,50,1,1,0
26565,0.403451,50.844388,3,9.0,19,895,3,259,50,0,1,0
26566,0.403451,50.844388,1,3.0,3,588,3,259,50,0,1,0
26567,0.403451,50.844388,9,3.0,15,926,3,259,50,0,1,0
26568,-0.17433800000000002,53.165127000000005,10,9.0,27,351,4,1191,50,1,1,3
26569,-0.17433800000000002,53.165127000000005,12,23.0,10,883,4,1191,50,0,1,3
26570,-0.17433800000000002,53.165127000000005,11,22.0,14,457,4,1191,50,0,1,3
26571,-0.17433800000000002,53.165127000000005,12,22.0,5,18,4,1191,50,0,1,3
26572,-4.2307440000000005,53.244898,11,19.0,15,720,4,5420,40,1,4,0
26573,-4.2307440000000005,53.244898,9,10.0,22,208,4,5420,40,0,4,0
26574,-4.2307440000000005,53.244898,8,10.0,19,568,4,5420,40,0,4,0
26575,-4.2307440000000005,53.244898,7,19.0,18,822,4,5420,40,0,4,0
26576,-1.348408,53.71824399999999,3,22.0,27,206,6,0,30,1,1,0
26577,-1.348408,53.71824399999999,1,17.0,27,125,6,0,30,0,1,0
26578,-1.348408,53.71824399999999,8,15.0,21,346,6,0,30,0,1,0
26579,-1.348408,53.71824399999999,4,18.0,25,118,6,0,30,0,1,0
26580,-1.48027,53.579274,9,12.0,18,210,6,0,30,1,1,3
26581,-1.48027,53.579274,5,22.0,28,793,6,0,30,0,1,3
26582,-1.48027,53.579274,12,16.0,23,551,6,0,30,0,1,3
26583,-1.48027,53.579274,3,3.0,13,178,6,0,30,0,1,3
26584,0.171346,50.893332,4,21.0,25,556,4,2124,60,1,1,0
26585,0.171346,50.893332,2,9.0,20,930,4,2124,60,0,1,0
26586,0.171346,50.893332,7,0.0,26,519,4,2124,60,0,1,0
26587,0.171346,50.893332,4,2.0,28,127,4,2124,60,0,1,0
26588,0.057766,51.522096000000005,6,15.0,24,17,3,117,30,1,1,3
26589,0.057766,51.522096000000005,10,18.0,11,891,3,117,30,0,1,3
26590,0.057766,51.522096000000005,6,15.0,22,618,3,117,30,0,1,3
26591,0.057766,51.522096000000005,7,7.0,10,276,3,117,30,0,1,3
26592,-0.848967,50.840927,8,19.0,27,559,3,259,30,1,1,1
26593,-0.848967,50.840927,3,2.0,2,922,3,259,30,0,1,1
26594,-0.848967,50.840927,10,16.0,5,772,3,259,30,0,1,1
26595,-0.848967,50.840927,3,18.0,28,354,3,259,30,0,1,1
26596,-0.289002,52.543179,7,19.0,27,394,6,0,30,1,1,0
26597,-0.289002,52.543179,11,3.0,4,386,6,0,30,0,1,0
26598,-0.289002,52.543179,7,14.0,11,191,6,0,30,0,1,0
26599,-0.289002,52.543179,7,22.0,7,880,6,0,30,0,1,0
26600,0.10911300000000002,51.697196999999996,7,21.0,30,456,6,0,30,1,1,3
26601,0.10911300000000002,51.697196999999996,4,0.0,14,326,6,0,30,0,1,3
26602,0.10911300000000002,51.697196999999996,7,7.0,6,137,6,0,30,0,1,3
26603,0.10911300000000002,51.697196999999996,2,4.0,20,488,6,0,30,0,1,3
26604,-1.2559870000000002,51.743695,10,8.0,13,482,3,4144,30,1,1,3
26605,-1.2559870000000002,51.743695,1,17.0,14,232,3,4144,30,0,1,3
26606,-1.2559870000000002,51.743695,1,11.0,28,631,3,4144,30,0,1,3
26607,-1.2559870000000002,51.743695,9,8.0,20,151,3,4144,30,0,1,3
26608,-0.120801,51.459896,9,14.0,30,9,3,2217,30,1,1,3
26609,-0.120801,51.459896,1,20.0,24,359,3,2217,30,0,1,3
26610,-0.120801,51.459896,3,2.0,22,568,3,2217,30,0,1,3
26611,-0.120801,51.459896,2,14.0,19,789,3,2217,30,0,1,3
26612,-0.096795,51.284456,4,7.0,14,516,6,1397,30,1,1,1
26613,-0.096795,51.284456,8,15.0,8,146,6,1397,30,0,1,1
26614,-0.096795,51.284456,6,22.0,16,767,6,1397,30,0,1,1
26615,-0.096795,51.284456,9,15.0,17,149,6,1397,30,0,1,1
26616,-1.756319,51.555946,1,11.0,25,633,6,0,20,1,1,3
26617,-1.756319,51.555946,3,11.0,9,621,6,0,20,0,1,3
26618,-1.756319,51.555946,2,23.0,20,886,6,0,20,0,1,3
26619,-1.756319,51.555946,2,4.0,18,550,6,0,20,0,1,3
26620,-0.9114540000000001,52.243001,3,12.0,22,384,6,8065,30,1,1,3
26621,-0.9114540000000001,52.243001,4,12.0,28,789,6,8065,30,0,1,3
26622,-0.9114540000000001,52.243001,12,12.0,7,755,6,8065,30,0,1,3
26623,-0.9114540000000001,52.243001,1,21.0,19,568,6,8065,30,0,1,3
26624,-2.1455,57.17331,4,23.0,22,910,3,90,40,1,4,1
26625,-2.1455,57.17331,6,19.0,4,584,3,90,40,0,4,1
26626,-2.1455,57.17331,9,15.0,22,188,3,90,40,0,4,1
26627,-2.1455,57.17331,6,12.0,20,847,3,90,40,0,4,1
26628,-3.7690080000000004,56.015235,7,18.0,20,924,3,9,40,1,2,0
26629,-3.7690080000000004,56.015235,8,7.0,12,414,3,9,40,0,2,0
26630,-3.7690080000000004,56.015235,7,7.0,22,428,3,9,40,0,2,0
26631,-3.7690080000000004,56.015235,2,22.0,19,196,3,9,40,0,2,0
26632,-3.036012,53.428739,7,8.0,20,95,3,554,30,1,1,3
26633,-3.036012,53.428739,5,10.0,27,94,3,554,30,0,1,3
26634,-3.036012,53.428739,11,1.0,16,472,3,554,30,0,1,3
26635,-3.036012,53.428739,11,17.0,25,166,3,554,30,0,1,3
26636,0.47063,50.841149,11,14.0,25,555,3,269,30,1,1,3
26637,0.47063,50.841149,1,20.0,4,153,3,269,30,0,1,3
26638,0.47063,50.841149,6,17.0,21,219,3,269,30,0,1,3
26639,0.47063,50.841149,5,18.0,16,51,3,269,30,0,1,3
26640,-0.976439,50.850603,10,18.0,23,495,6,0,30,1,1,3
26641,-0.976439,50.850603,10,13.0,20,769,6,0,30,0,1,3
26642,-0.976439,50.850603,11,4.0,7,860,6,0,30,0,1,3
26643,-0.976439,50.850603,5,18.0,11,430,6,0,30,0,1,3
26644,1.310562,52.615841,8,13.0,20,404,3,1054,30,1,1,1
26645,1.310562,52.615841,9,17.0,12,568,3,1054,30,0,1,1
26646,1.310562,52.615841,1,19.0,5,557,3,1054,30,0,1,1
26647,1.310562,52.615841,9,8.0,17,458,3,1054,30,0,1,1
26648,-2.787563,56.489563000000004,10,14.0,24,912,3,930,60,1,1,0
26649,-2.787563,56.489563000000004,12,10.0,17,88,3,930,60,0,1,0
26650,-2.787563,56.489563000000004,10,3.0,14,596,3,930,60,0,1,0
26651,-2.787563,56.489563000000004,5,12.0,4,647,3,930,60,0,1,0
26652,-1.180303,52.600334,7,16.0,24,360,3,5460,50,1,2,0
26653,-1.180303,52.600334,9,23.0,13,798,3,5460,50,0,2,0
26654,-1.180303,52.600334,12,11.0,6,665,3,5460,50,0,2,0
26655,-1.180303,52.600334,1,18.0,23,399,3,5460,50,0,2,0
26656,-0.176419,51.624527,7,14.0,13,30,3,1000,30,1,2,8
26657,-0.176419,51.624527,5,5.0,3,19,3,1000,30,0,2,8
26658,-0.176419,51.624527,3,0.0,3,685,3,1000,30,0,2,8
26659,-0.176419,51.624527,3,2.0,11,202,3,1000,30,0,2,8
26660,-2.949569,53.38923199999999,3,15.0,31,91,4,5173,30,1,2,7
26661,-2.949569,53.38923199999999,2,23.0,16,14,4,5173,30,0,2,7
26662,-2.949569,53.38923199999999,7,17.0,4,785,4,5173,30,0,2,7
26663,-2.949569,53.38923199999999,4,17.0,22,576,4,5173,30,0,2,7
26664,-1.1021,52.5863,7,8.0,30,367,6,4442,30,1,1,3
26665,-1.1021,52.5863,12,12.0,19,287,6,4442,30,0,1,3
26666,-1.1021,52.5863,2,15.0,11,933,6,4442,30,0,1,3
26667,-1.1021,52.5863,2,14.0,17,352,6,4442,30,0,1,3
26668,-3.278557,54.254155000000004,12,17.0,22,63,3,595,60,1,1,0
26669,-3.278557,54.254155000000004,1,9.0,15,192,3,595,60,0,1,0
26670,-3.278557,54.254155000000004,9,22.0,2,448,3,595,60,0,1,0
26671,-3.278557,54.254155000000004,12,1.0,22,830,3,595,60,0,1,0
26672,-1.231459,52.77339,3,16.0,13,362,6,7841,30,1,1,0
26673,-1.231459,52.77339,11,0.0,15,618,6,7841,30,0,1,0
26674,-1.231459,52.77339,5,10.0,14,486,6,7841,30,0,1,0
26675,-1.231459,52.77339,1,5.0,3,51,6,7841,30,0,1,0
26676,-1.881998,52.541996999999995,1,17.0,30,300,6,0,30,1,1,1
26677,-1.881998,52.541996999999995,9,9.0,16,729,6,0,30,0,1,1
26678,-1.881998,52.541996999999995,12,2.0,10,723,6,0,30,0,1,1
26679,-1.881998,52.541996999999995,7,8.0,16,239,6,0,30,0,1,1
26680,-0.158242,51.513187,8,10.0,16,1,3,40,30,1,1,7
26681,-0.158242,51.513187,3,10.0,7,427,3,40,30,0,1,7
26682,-0.158242,51.513187,4,7.0,7,832,3,40,30,0,1,7
26683,-0.158242,51.513187,2,9.0,25,914,3,40,30,0,1,7
26684,-1.719875,53.797803,5,15.0,18,200,3,6177,30,1,1,0
26685,-1.719875,53.797803,10,11.0,22,852,3,6177,30,0,1,0
26686,-1.719875,53.797803,9,19.0,1,799,3,6177,30,0,1,0
26687,-1.719875,53.797803,5,18.0,12,151,3,6177,30,0,1,0
26688,-3.0009900000000003,53.494682999999995,5,18.0,17,93,6,0,20,1,1,0
26689,-3.0009900000000003,53.494682999999995,9,21.0,4,706,6,0,20,0,1,0
26690,-3.0009900000000003,53.494682999999995,4,5.0,11,500,6,0,20,0,1,0
26691,-3.0009900000000003,53.494682999999995,10,17.0,18,906,6,0,20,0,1,0
26692,-0.421149,51.883441999999995,1,4.0,14,421,6,0,30,1,1,3
26693,-0.421149,51.883441999999995,8,3.0,23,390,6,0,30,0,1,3
26694,-0.421149,51.883441999999995,9,0.0,11,82,6,0,30,0,1,3
26695,-0.421149,51.883441999999995,10,3.0,23,738,6,0,30,0,1,3
26696,-4.215362,55.882532999999995,5,14.0,31,926,6,0,30,1,1,7
26697,-4.215362,55.882532999999995,5,9.0,19,936,6,0,30,0,1,7
26698,-4.215362,55.882532999999995,9,17.0,28,170,6,0,30,0,1,7
26699,-4.215362,55.882532999999995,10,3.0,21,427,6,0,30,0,1,7
26700,-0.08028400000000001,51.509509,7,8.0,20,570,3,3211,40,1,1,3
26701,-0.08028400000000001,51.509509,9,17.0,7,16,3,3211,40,0,1,3
26702,-0.08028400000000001,51.509509,3,9.0,23,798,3,3211,40,0,1,3
26703,-0.08028400000000001,51.509509,1,23.0,3,108,3,3211,40,0,1,3
26704,-2.693299,53.759938,12,3.0,27,79,6,0,30,1,1,3
26705,-2.693299,53.759938,2,4.0,6,730,6,0,30,0,1,3
26706,-2.693299,53.759938,10,1.0,15,741,6,0,30,0,1,3
26707,-2.693299,53.759938,7,15.0,13,561,6,0,30,0,1,3
26708,0.516173,51.414587,10,12.0,25,544,3,289,60,1,1,0
26709,0.516173,51.414587,5,7.0,16,795,3,289,60,0,1,0
26710,0.516173,51.414587,8,19.0,14,279,3,289,60,0,1,0
26711,0.516173,51.414587,9,16.0,3,855,3,289,60,0,1,0
26712,-2.239866,53.803318000000004,4,15.0,26,72,6,0,20,1,1,0
26713,-2.239866,53.803318000000004,3,23.0,17,556,6,0,20,0,1,0
26714,-2.239866,53.803318000000004,8,7.0,26,858,6,0,20,0,1,0
26715,-2.239866,53.803318000000004,8,11.0,8,306,6,0,20,0,1,0
26716,-2.6107150000000003,51.443787,9,20.0,15,601,6,0,20,1,1,6
26717,-2.6107150000000003,51.443787,6,13.0,5,583,6,0,20,0,1,6
26718,-2.6107150000000003,51.443787,11,10.0,27,331,6,0,20,0,1,6
26719,-2.6107150000000003,51.443787,4,15.0,6,271,6,0,20,0,1,6
26720,-2.012608,53.942671,12,16.0,17,180,3,6131,30,1,1,0
26721,-2.012608,53.942671,7,19.0,7,25,3,6131,30,0,1,0
26722,-2.012608,53.942671,10,6.0,22,165,3,6131,30,0,1,0
26723,-2.012608,53.942671,6,15.0,19,300,3,6131,30,0,1,0
26724,-2.968673,53.3167,2,9.0,28,95,6,0,30,1,1,6
26725,-2.968673,53.3167,1,10.0,2,861,6,0,30,0,1,6
26726,-2.968673,53.3167,8,13.0,23,710,6,0,30,0,1,6
26727,-2.968673,53.3167,7,12.0,12,192,6,0,30,0,1,6
26728,-3.0539810000000003,53.776993000000004,7,10.0,25,74,3,5230,30,1,1,6
26729,-3.0539810000000003,53.776993000000004,1,19.0,20,220,3,5230,30,0,1,6
26730,-3.0539810000000003,53.776993000000004,5,6.0,2,200,3,5230,30,0,1,6
26731,-3.0539810000000003,53.776993000000004,5,0.0,20,504,3,5230,30,0,1,6
26732,0.863476,51.892908,11,11.0,14,455,3,133,60,1,8,1
26733,0.863476,51.892908,11,11.0,20,840,3,133,60,0,8,1
26734,0.863476,51.892908,10,16.0,24,922,3,133,60,0,8,1
26735,0.863476,51.892908,2,11.0,11,153,3,133,60,0,8,1
26736,-0.7070609999999999,51.555462,1,14.0,24,474,3,4094,60,1,1,0
26737,-0.7070609999999999,51.555462,2,23.0,1,435,3,4094,60,0,1,0
26738,-0.7070609999999999,51.555462,2,13.0,26,699,3,4094,60,0,1,0
26739,-0.7070609999999999,51.555462,9,14.0,3,50,3,4094,60,0,1,0
26740,-3.119475,55.934076,10,14.0,25,923,3,6095,30,1,1,0
26741,-3.119475,55.934076,1,15.0,5,447,3,6095,30,0,1,0
26742,-3.119475,55.934076,3,1.0,25,851,3,6095,30,0,1,0
26743,-3.119475,55.934076,8,4.0,20,217,3,6095,30,0,1,0
26744,-3.7075720000000003,50.539753999999995,9,7.0,24,585,3,38,70,1,1,0
26745,-3.7075720000000003,50.539753999999995,7,16.0,13,420,3,38,70,0,1,0
26746,-3.7075720000000003,50.539753999999995,8,23.0,18,848,3,38,70,0,1,0
26747,-3.7075720000000003,50.539753999999995,3,3.0,27,717,3,38,70,0,1,0
26748,-2.004619,53.361784,5,7.0,27,325,3,6015,30,1,1,3
26749,-2.004619,53.361784,7,9.0,10,29,3,6015,30,0,1,3
26750,-2.004619,53.361784,2,15.0,1,696,3,6015,30,0,1,3
26751,-2.004619,53.361784,6,14.0,25,423,3,6015,30,0,1,3
26752,-0.466346,52.13589,1,10.0,30,420,3,600,20,1,8,3
26753,-0.466346,52.13589,8,20.0,7,359,3,600,20,0,8,3
26754,-0.466346,52.13589,9,10.0,26,819,3,600,20,0,8,3
26755,-0.466346,52.13589,4,22.0,21,900,3,600,20,0,8,3
26756,-0.108019,51.66427,3,7.0,14,32,6,0,30,1,1,8
26757,-0.108019,51.66427,8,0.0,8,777,6,0,30,0,1,8
26758,-0.108019,51.66427,6,6.0,10,593,6,0,30,0,1,8
26759,-0.108019,51.66427,1,11.0,3,480,6,0,30,0,1,8
26760,-4.474892,50.496895,11,18.0,20,596,6,0,60,1,5,3
26761,-4.474892,50.496895,6,14.0,21,194,6,0,60,0,5,3
26762,-4.474892,50.496895,1,11.0,20,675,6,0,60,0,5,3
26763,-4.474892,50.496895,6,9.0,11,87,6,0,60,0,5,3
26764,-2.1596029999999997,53.539019999999994,3,20.0,21,104,4,6189,30,1,1,3
26765,-2.1596029999999997,53.539019999999994,4,2.0,13,289,4,6189,30,0,1,3
26766,-2.1596029999999997,53.539019999999994,2,5.0,20,501,4,6189,30,0,1,3
26767,-2.1596029999999997,53.539019999999994,9,22.0,10,857,4,6189,30,0,1,3
26768,-2.09016,53.714417000000005,9,17.0,27,202,3,646,30,1,1,0
26769,-2.09016,53.714417000000005,2,11.0,11,309,3,646,30,0,1,0
26770,-2.09016,53.714417000000005,3,21.0,13,13,3,646,30,0,1,0
26771,-2.09016,53.714417000000005,8,23.0,21,903,3,646,30,0,1,0
26772,-4.302743,55.81416,9,9.0,22,926,6,0,30,1,1,6
26773,-4.302743,55.81416,7,23.0,2,169,6,0,30,0,1,6
26774,-4.302743,55.81416,6,6.0,11,173,6,0,30,0,1,6
26775,-4.302743,55.81416,6,22.0,21,244,6,0,30,0,1,6
26776,-0.10319,51.516626,5,6.0,15,570,3,40,30,1,1,3
26777,-0.10319,51.516626,2,22.0,7,558,3,40,30,0,1,3
26778,-0.10319,51.516626,9,14.0,20,765,3,40,30,0,1,3
26779,-0.10319,51.516626,8,4.0,20,127,3,40,30,0,1,3
26780,-0.502263,51.436273,8,18.0,28,40,3,308,30,1,1,8
26781,-0.502263,51.436273,1,21.0,26,545,3,308,30,0,1,8
26782,-0.502263,51.436273,4,12.0,25,695,3,308,30,0,1,8
26783,-0.502263,51.436273,11,10.0,14,189,3,308,30,0,1,8
26784,-0.107393,51.38729,1,18.0,27,20,5,0,30,1,1,2
26785,-0.107393,51.38729,10,3.0,25,612,5,0,30,0,1,2
26786,-0.107393,51.38729,5,6.0,22,463,5,0,30,0,1,2
26787,-0.107393,51.38729,3,9.0,27,281,5,0,30,0,1,2
26788,-1.579809,53.780955000000006,6,8.0,26,204,3,62,30,1,1,0
26789,-1.579809,53.780955000000006,7,8.0,27,871,3,62,30,0,1,0
26790,-1.579809,53.780955000000006,11,22.0,28,637,3,62,30,0,1,0
26791,-1.579809,53.780955000000006,12,0.0,10,484,3,62,30,0,1,0
26792,-0.051701,51.598423,1,8.0,20,31,3,1055,30,1,1,0
26793,-0.051701,51.598423,7,0.0,2,848,3,1055,30,0,1,0
26794,-0.051701,51.598423,12,4.0,21,821,3,1055,30,0,1,0
26795,-0.051701,51.598423,6,5.0,21,462,3,1055,30,0,1,0
26796,-0.050682,52.289893,3,16.0,13,395,3,14,70,1,1,0
26797,-0.050682,52.289893,4,6.0,7,472,3,14,70,0,1,0
26798,-0.050682,52.289893,9,17.0,25,102,3,14,70,0,1,0
26799,-0.050682,52.289893,5,15.0,16,848,3,14,70,0,1,0
26800,-2.772182,51.487082,8,12.0,18,605,6,0,30,1,1,8
26801,-2.772182,51.487082,4,23.0,7,369,6,0,30,0,1,8
26802,-2.772182,51.487082,3,19.0,7,569,6,0,30,0,1,8
26803,-2.772182,51.487082,5,5.0,28,819,6,0,30,0,1,8
26804,-1.209762,53.039589,7,20.0,13,340,6,0,30,1,1,3
26805,-1.209762,53.039589,8,10.0,19,930,6,0,30,0,1,3
26806,-1.209762,53.039589,7,2.0,8,738,6,0,30,0,1,3
26807,-1.209762,53.039589,7,18.0,18,872,6,0,30,0,1,3
26808,-2.170793,52.489520999999996,5,20.0,14,303,6,0,30,1,2,3
26809,-2.170793,52.489520999999996,1,1.0,3,141,6,0,30,0,2,3
26810,-2.170793,52.489520999999996,10,21.0,6,920,6,0,30,0,2,3
26811,-2.170793,52.489520999999996,9,0.0,15,780,6,0,30,0,2,3
26812,0.00231,51.457319,12,11.0,31,7,6,0,30,1,1,3
26813,0.00231,51.457319,4,2.0,20,713,6,0,30,0,1,3
26814,0.00231,51.457319,5,22.0,17,926,6,0,30,0,1,3
26815,0.00231,51.457319,3,19.0,28,238,6,0,30,0,1,3
26816,-2.495723,53.739796,9,16.0,24,70,6,0,30,1,1,3
26817,-2.495723,53.739796,12,3.0,25,129,6,0,30,0,1,3
26818,-2.495723,53.739796,3,16.0,15,337,6,0,30,0,1,3
26819,-2.495723,53.739796,12,22.0,17,26,6,0,30,0,1,3
26820,-0.41514300000000004,52.586652,12,11.0,28,394,3,1,70,1,1,0
26821,-0.41514300000000004,52.586652,6,3.0,15,82,3,1,70,0,1,0
26822,-0.41514300000000004,52.586652,12,5.0,2,275,3,1,70,0,1,0
26823,-0.41514300000000004,52.586652,10,15.0,25,760,3,1,70,0,1,0
26824,-2.179211,52.169098,2,13.0,14,277,1,5,70,1,1,1
26825,-2.179211,52.169098,11,4.0,28,618,1,5,70,0,1,1
26826,-2.179211,52.169098,9,22.0,23,722,1,5,70,0,1,1
26827,-2.179211,52.169098,1,9.0,5,98,1,5,70,0,1,1
26828,-0.097669,51.469235,11,12.0,25,9,3,2217,30,1,1,3
26829,-0.097669,51.469235,2,20.0,11,847,3,2217,30,0,1,3
26830,-0.097669,51.469235,5,8.0,1,37,3,2217,30,0,1,3
26831,-0.097669,51.469235,10,4.0,8,661,3,2217,30,0,1,3
26832,-2.877885,53.36196999999999,2,21.0,19,91,6,0,40,1,2,0
26833,-2.877885,53.36196999999999,1,1.0,8,755,6,0,40,0,2,0
26834,-2.877885,53.36196999999999,10,8.0,3,131,6,0,40,0,2,0
26835,-2.877885,53.36196999999999,3,7.0,8,287,6,0,40,0,2,0
26836,-1.958316,52.777515,6,8.0,24,255,3,51,60,1,1,0
26837,-1.958316,52.777515,11,13.0,25,149,3,51,60,0,1,0
26838,-1.958316,52.777515,12,18.0,16,819,3,51,60,0,1,0
26839,-1.958316,52.777515,5,22.0,25,724,3,51,60,0,1,0
26840,0.532913,51.277613,7,8.0,30,536,3,249,30,1,1,0
26841,0.532913,51.277613,2,16.0,22,475,3,249,30,0,1,0
26842,0.532913,51.277613,11,15.0,2,3,3,249,30,0,1,0
26843,0.532913,51.277613,8,3.0,7,779,3,249,30,0,1,0
26844,-0.20796599999999998,51.421244,6,8.0,16,22,5,0,30,1,1,6
26845,-0.20796599999999998,51.421244,4,9.0,17,82,5,0,30,0,1,6
26846,-0.20796599999999998,51.421244,4,5.0,9,219,5,0,30,0,1,6
26847,-0.20796599999999998,51.421244,3,3.0,3,937,5,0,30,0,1,6
26848,-2.125475,53.427873999999996,4,14.0,13,109,1,60,50,1,1,0
26849,-2.125475,53.427873999999996,4,15.0,25,396,1,60,50,0,1,0
26850,-2.125475,53.427873999999996,1,1.0,11,46,1,60,50,0,1,0
26851,-2.125475,53.427873999999996,9,16.0,6,672,1,60,50,0,1,0
26852,-0.772994,51.359559999999995,5,17.0,26,470,3,3095,60,1,1,0
26853,-0.772994,51.359559999999995,1,18.0,3,764,3,3095,60,0,1,0
26854,-0.772994,51.359559999999995,2,12.0,4,932,3,3095,60,0,1,0
26855,-0.772994,51.359559999999995,5,21.0,8,41,3,3095,60,0,1,0
26856,-0.140718,51.550678999999995,8,17.0,26,2,3,400,30,1,1,6
26857,-0.140718,51.550678999999995,2,9.0,1,90,3,400,30,0,1,6
26858,-0.140718,51.550678999999995,12,0.0,1,350,3,400,30,0,1,6
26859,-0.140718,51.550678999999995,8,5.0,22,861,3,400,30,0,1,6
26860,-0.177628,51.486062,12,16.0,31,12,5,0,30,1,1,6
26861,-0.177628,51.486062,2,1.0,4,86,5,0,30,0,1,6
26862,-0.177628,51.486062,10,18.0,18,633,5,0,30,0,1,6
26863,-0.177628,51.486062,11,1.0,7,165,5,0,30,0,1,6
26864,-3.0097259999999997,51.077386,2,16.0,20,607,1,5,70,1,1,0
26865,-3.0097259999999997,51.077386,3,14.0,15,924,1,5,70,0,1,0
26866,-3.0097259999999997,51.077386,6,10.0,3,70,1,5,70,0,1,0
26867,-3.0097259999999997,51.077386,12,5.0,15,245,1,5,70,0,1,0
26868,-3.0308479999999998,53.755712,1,12.0,13,74,6,0,30,1,4,0
26869,-3.0308479999999998,53.755712,4,18.0,9,327,6,0,30,0,4,0
26870,-3.0308479999999998,53.755712,10,21.0,9,816,6,0,30,0,4,0
